Compounds.ID	B1	B2	B3	B4	B5	BD1	BD2	BD3	BD4	BD5	BF1	BF2	BF3	BF4	BF5	BFD1	BFD2	BFD3	BFD4	BFD5	BFK1	BFK2	BFK3	BFK4	BFK5	BK1	BK2	BK3	BK4	BK5	D1	D2	D3	D4	D5	F1	F2	F3	F4	F5	FD1	FD2	FD3	FD4	FD5	FK1	FK2	FK3	FK4	FK5	K1	K2	K3	K4	K5	M1	M2	M3	M4	M5	QC1	QC10	QC11	QC12	QC13	QC2	QC3	QC4	QC5	QC6	QC7	QC8	QC9
c4304	5801073	5243058	5450591	5099158	5651058	4663659	4985580	6105023	5393314	4730266	6219901	5095460	5188942	4708980	5297580	4906817	5170500	4949019	5220683	5098839	4468854	4737348	6862472	5068828	4573779	4660256	4757373	5691337	4481713	5307552	4890178	4927306	4196199	7041325	5975243	4484713	5518897	5476320	5218005	5011586	4891901	4908092	4542620	5828166	5547062	5818793	4727263	4729744	5720136	5236782	4996545	6185740	6001394	6425045	5613769	5197283	5319168	4766203	6552852	5446626	6799119	7116381	6939442	6723522	6812926	6941459	7074627	7017154	6823470	6944915	6872464	6994364	6649845
c4308	5117980	4700091	5294610	5641005	8584755	3859614	4468624	5310819	5425694	4860785	5702600	5773541	6344777	4718430	3927564	3918508	3726017	3762027	4624245	4649201	4060434	4013899	5593602	3503727	4010597	4728075	3955826	6653312	4634416	3876078	4480818	4774257	4442669	5815029	4638171	4260114	4913957	6035122	4553610	4129026	4679448	4474601	3793381	5568418	4240058	5063841	4367050	4159195	5030986	4452622	4707120	15808738	5161950	5420102	5183635	5094067	5247360	5396288	6689194	5480346	6160854	6285171	6187808	6252641	6076379	6425592	6155089	6302441	6358265	6295732	6173708	6197191	6202646
c4309	1995723	4125276	3235781	3209583	3611575	4257792	4857129	1201317	3475816	3520618	3090004	2232967	4613931	3517980	4102045	4544681	1763525	4966410	3618192	3677954	4782469	5049374	5175098	5236599	5436300	2763988	4476100	2280670	3664126	3967970	4794803	3705358	5219556	3573904	1956397	4575033	4068590	5375265	3131068	5528796	3607148	4042852	5300763	3573901	1639328	3652041	5544719	5554244	4125672	3709890	3374810	2997135	3506032	3566219	3386312	2911073	2055401	2681120	1511725	2096046	4809840	5133606	4617673	5565186	4156411	4870708	5031591	5011913	4948783	4339229	5025633	5165670	5083035
c431	49945164	51516027	56511764	70639941	65420305	32111997	36930677	54075676	37495661	30560382	74756000	58287993	33220289	52856569	38214947	28471099	30536936	25875968	41009006	31689258	30582425	24612451	48208070	46354602	22371734	33880611	28750829	32903320	32534401	25226931	20301830	35931505	21810826	26670371	23530941	11713169	14569543	14654504	14399884	19188511	18240543	29891386	29475638	27304547	24719864	24000092	19637511	19161019	31853612	46554342	25330325	28500090	26274819	42238060	24324743	12906057	12508914	12744240	16849049	13367056	45177034	45176608	45562119	43345110	42791991	44637832	44621520	45218946	45164862	45036229	44648933	45254510	45172879
c4310	8619043	7951086	7231020	7158872	10147863	7923903	7348401	6317286	7370318	8172010	7664556	8192207	8594338	5584144	6079263	8121355	9354492	8542326	7980634	8030194	8642111	9154006	8978214	5994813	7552754	9820255	6873007	9292331	6876823	6264817	3940065	7933006	8496420	9151897	8449594	8301983	9668533	7707122	8381273	8538436	8593684	8508411	10126901	8285101	7992320	8281672	3680345	7697752	6822843	8308302	8810705	8241153	7316937	9923363	9679549	6968341	6253500	5830778	6988301	7309248	7730401	7286415	7818611	7590888	7964280	7685510	7932327	7945828	7781879	7801351	7196269	7633795	7971849
c4311	8556404	11235664	9984309	4390874	6373611	4162544	2881693	2365655	2413464	1163487	9214442	13760241	10062562	8207691	9732076	1781210	2411464	4175939	1663214	2218597	1394384	4286766	3108703	1438914	795051.4	1415462	2060768	4908647	1895080	1076073	9338543	8454162	13339359	2009593	7823134	17834671	18856257	12921670	15976960	13601053	13292901	13657517	20495596	10173194	17050504	3303008	3935932	8002307	3888949	2749572	7243542	7040058	9269129	4163064	7673817	16323076	16029719	16871078	18979633	17491148	8664628	12077027	13588136	12161179	11555772	12232195	11823854	12118936	12170751	11964874	12085656	12206367	12277486
c4312	1846922	1422137	2079228	2931084	2297388	157675.7	148965.9	202879.3	233432.4	223216	1387967	484696	207003.1	1511810	1235578	176870.1	146831.3	156460.9	212594.2	164602.1	142992.3	137596.7	298088.5	107378.5	126680	224589.3	181203.6	290506.1	182595	195933.6	200720.8	284041	147081.8	327107.9	233513.8	182178.5	136582.8	113805.6	157323.4	151011.5	191304.7	220071.9	173063.6	273043.4	226761.7	202740.3	194765.8	151472.1	214041.3	161004.1	210370.3	349154.9	319895.6	271887.6	240469.8	290104.8	241737.7	252852.8	292860	250483.7	300801.3	308162.5	310518	325459	296071.5	310186.6	308314.9	306796.7	308468.1	302107.9	307041.8	328141.4	300642.5
c4313	155061.7	153096.4	164349	161145.8	163875	362791.9	282523	765834.4	368962.4	373452.6	157154.9	175129	128727.2	125880.3	127284.3	230402.8	278668.6	165215.2	380258.3	698078	280408.2	320366.7	741369.5	308554.6	294174.4	707327.6	563546.9	178947.2	616096.7	365426.2	2092982	3152022	2580482	3794514	3053009	623094.4	970595.9	707365	584099.9	823745.9	2397708	2261367	1979667	2587308	2295706	2008446	1984053	1141362	2133178	2152474	2781642	3671739	3848634	4204043	2861150	3227220	3542052	3165565	3958895	2893301	1859292	1875335	1932958	1936437	1847769	1778926	1811233	1910042	1914553	1849415	1984750	1895104	2042413
c4314	4305350	5460506	7263078	4764366	3704931	7475666	6995192	12298183	10146613	10539494	6721229	6178963	4200546	5679610	5906769	7971766	6458013	4886196	8353073	7990135	4537802	4486590	6713439	4366048	6440068	6808284	7506477	8678065	7476208	7131775	9100340	10756566	8181099	11455087	9056754	8106241	8171362	7110319	7147485	5309378	9153544	11011136	7723205	9658804	8598247	6268771	8010464	4997427	6817194	6950543	9112845	10634765	9576231	9970964	9910569	7119386	6392019	8225648	10390620	10837063	9564572	9933628	8887565	9927131	9149694	8655186	8847516	10074990	9184263	9503888	9786469	10446356	9558501
c4315	2236262	2765989	1886452	2380322	1982353	3643535	2735467	3729137	3542250	3644157	2597139	3180316	2702108	2045426	2388917	2162299	1733111	3313441	3247223	3792377	2789536	2778943	3358603	3534482	2837970	4017530	3308401	2052270	2065263	4755446	3668594	3884635	3530233	4205439	3786365	2372369	3101983	2843345	3089648	3178030	3838459	3616527	3077060	4415829	3590203	3783109	3173745	2547934	3657042	3092086	4653222	4944043	3920497	3656944	3366106	4657968	2796474	3063190	3795554	2994337	3526956	3689032	3463631	3798197	3237768	3489817	3691581	3617921	3651266	3568623	3511613	3475021	3526095
c4318	3116791	2953472	2897612	3068060	3035588	2413675	2635218	2677153	2497048	2877213	3068852	3298584	2965831	2626140	2729364	2536248	2773553	2870069	2648963	2792318	2652516	2915855	3508171	2501014	2383810	2550382	2385766	3104184	2228503	2517078	2874317	2422484	2366825	2824751	2687746	2960949	2614354	2695416	2753041	2599443	2860046	2796763	2671046	2942861	2987543	2373876	2594677	2478896	2798257	2460900	2489806	2769414	2581422	2684038	2701377	2224541	2090185	2066095	2708505	2162525	3413931	3383652	3427780	3279755	3354949	3336692	3411634	3425472	3460619	3452959	3478881	3428303	3393633
c4319	3392914	3336585	4255812	4280180	3829010	1932779	1984315	2242110	1688863	1802110	4066140	4111905	2836981	3437402	3135374	2013485	1870931	1946533	2312005	2100300	1961414	1939579	2921823	1649197	1604983	2079350	1877547	2284476	1773171	1691221	1867947	2126710	1656975	1834403	2032558	1595416	2138118	2022528	1908053	2555513	1883711	2077623	2239290	2482158	2067062	1827175	2093138	1643909	2085021	2115784	1670216	2278077	2244929	2477735	2008092	1522415	1826450	1526883	1834152	1501889	3143188	3265192	3251471	3161930	3185448	3241661	3137340	3289115	3143402	3237471	3284567	3225198	3271585
c432	25200176	15634407	27352947	30628415	21368325	28793903	29785044	33940733	39083524	35978054	18048244	17657136	7600457	13692692	13807740	26782900	22452896	22812378	29700328	28108269	27054953	24820273	44464084	16965659	23555694	31811574	29200247	44500494	32053165	34231644	32685111	34257173	8725414	39628700	37813958	7131748	7494024	5337253	9652335	9615765	29093680	24622198	19195179	40972365	35979643	34734272	35313947	22687149	31394133	26427044	30229218	45150390	44644504	39785204	45304716	36881399	47423340	31624813	66179754	38408481	41617927	40763766	42803748	40044730	40583509	40678064	40915664	40989750	40353060	40985376	40699950	40501289	40515217
c4320	2390506	1300947	2654847	3071689	2478731	2006628	1825613	2547484	2008071	1943761	2273660	2026382	1412483	2055348	1558980	2151260	1350287	1380352	2545099	1302598	856053.1	1056229	2392293	1408005	1882048	2173195	1942255	3360860	2423908	1996750	2070305	1691124	1950042	3337602	1715031	772785.4	1338110	795256.8	1619999	1162382	1979032	2121293	1438070	1781222	1812745	2115519	1361788	1516671	2027977	2831483	2245310	3774994	3398500	3499104	2820259	2033027	1853040	3624162	2598839	2303270	2663989	2829139	3006012	2658390	2942528	2807266	2879531	3002569	2981573	2788716	3073383	2797190	2888060
c4321	7354061	6879657	7974252	8187790	7817515	10599496	9012635	9341009	8990416	8045792	7575218	6232461	7548121	8415840	8317404	9411271	9427055	10351607	9404807	11174272	4719659	3304399	4767000	3711194	3923810	4409774	5595935	4683703	4885145	6438775	9053089	7982368	10404429	9840702	8200267	6790984	6365874	5863129	5926241	6376050	8836299	8365204	7957752	7841324	8796742	3468754	3734966	4016428	5039125	4989490	5682488	4030460	4075564	4971267	4409824	9133539	9552034	10110674	10091809	9773356	6521451	6296324	6499251	6407944	6338887	6738570	6892580	6857824	6747222	6092516	6080468	6737230	6256798
c4322	5890541	4947118	5942793	6129712	5293929	4293374	4196763	5945493	5881995	6445564	5316520	4367790	2329571	4709866	4052653	3344296	3878271	3363262	5293478	3808668	4259185	4031788	11606990	4089987	4167313	4790774	4552075	5393064	5005047	4540997	3715379	4713324	3806913	6191281	4212980	1175198	1376312	801058	1784565	1674094	4352715	2995788	2949250	4814046	3191382	4965710	3920386	3876345	7385140	5341599	6164236	7020105	5149339	6442617	5774619	4600768	5289115	4628371	5350926	4797699	6330175	6215509	6400087	6040406	6091012	6184449	6237801	6231594	6420183	6419975	6234722	6234349	6375836
c4323	9595250	7595736	9652347	9934883	10797766	2140115	3236432	420211.2	2285218	1688812	8489922	9185419	7012756	7759591	7970355	3048108	3672314	5484988	2768330	2002183	974585	3525379	1826831	1204002	970569.4	1388590	1414533	3432963	1455007	1314256	103454.5	170905	106108.8	158218.6	111443.9	76754.16	87459.8	64303.78	87384.15	62665	131542.6	107455.6	107062.8	129941.5	107674.3	94715.95	110218.7	119918.7	88607.9	105467.8	102146.5	160720.2	176141.1	169662.6	127726.2	97047.94	91330.1	89832.71	90536.19	80512.56	3297084	3176161	3189798	3268986	3171718	3160825	2940742	3256612	3204282	3258054	3147921	3367309	3069211
c4325	553230.4	4897338	5886931	2973968	6492026	1124935	1597384	14509307	1425434	786484.8	4066745	1101188	3947503	6793650	1240314	1377720	6257478	2744517	10355496	570045.4	6857211	5793384	15355482	22351478	4586155	1522879	604980	1830256	1629086	567168.7	911098.5	11699375	5235730	852374.1	1014871	483696.3	301040.4	553542	408227.1	1120059	513512.5	9612778	8455761	2635213	9510066	1433282	391084.8	6325475	7718085	15656226	6717786	1947720	1044994	3456316	1820325	442700	792385.9	1947177	845171.5	713694.8	2765059	4769142	4882329	4738541	4697516	4768768	4708003	4827110	4628764	4732392	4656774	4764086	4586792
c4326	8136986	9188785	7263344	6881288	6990076	7406690	9372927	8581350	8549669	8246390	7798340	6059343	6269420	6709197	6900339	8150688	8454751	7766166	6367211	6853462	8123239	5447528	6113342	6780536	5823507	6747298	6580538	6649521	7575959	9355438	7270835	5298357	5273811	7453252	7840673	7017318	6800456	5453582	6982640	7255320	6763018	8238587	7968466	6399336	7295706	6125452	7773454	6613715	8908406	6413050	6777726	8010637	7228017	8119440	7916183	7934726	6844939	8415042	6358252	7759944	8000794	8579547	8467721	8925444	8038876	9222134	8576432	9111777	8349528	8505170	8442210	8991070	8845977
c4327	3990023	4502313	5183425	3952013	2726297	377389.2	302817.8	512899.8	334274.4	329195.1	5631744	4879107	3564074	4552266	3350762	282241.3	265373.5	249196.1	298681.6	347640.7	395309.6	322750.3	456668.5	370196.1	361809.6	425723.3	506313.1	467795.9	407712	435749.4	492950	554113.1	549783.8	533347.1	576706.6	6428528	6902910	5377729	7013722	6241297	469452.1	583032.9	473239.7	482888.7	514375.2	511529.7	459315	436859.7	507766.9	515906.8	583383.9	617222.2	564098.1	603209.1	578387.7	9426986	10736821	11476108	12682735	10495164	2821951	2902689	2868749	2791176	2815661	2927383	2886563	2804657	2886094	2824323	2881508	2800159	2793742
c4329	169472.1	96174.03	195681.9	347051.9	288487.9	278676.5	303233.5	1736242	381646.2	460829	172301.4	69716.29	87818	146012.9	91423.51	186163	252063.7	203098.5	370893.7	369195.8	147644.6	143196.3	591435.2	281185.9	343820.6	246853.9	462237.2	324716.2	208597	540572.6	2811466	3183905	3133937	3213598	3695109	1035712	1112445	992845.3	1425297	1242037	2676492	2948865	2455330	3369091	3313719	2533228	2504270	2842411	3120226	2624531	3243195	3629395	3843161	3995746	3752275	4507638	4484873	4159643	5514562	4829033	2359728	2469527	2459459	2418229	2421747	2491902	2454914	2447934	2455125	2473097	2444663	2385576	2451574
c433	30078761	20032002	32557910	18537762	22587688	30916861	19350278	26241185	19832541	18368773	24857368	31473005	18792439	15408555	13612706	27000058	17741509	23497376	19294429	15378449	9312179	27037386	26214348	9425955	9100600	24730739	14437200	34885002	13792570	16258365	36331966	46233462	60145916	53310830	48914374	72850923	92886015	75728369	109308334	82445720	60814990	60968568	52300961	78579665	68258527	29952461	30236211	42879745	40868492	43395698	58580151	70371256	92540918	44168073	49961494	91160762	106052377	90346694	108954607	110057443	55098349	60927245	55350297	58187158	56148397	58203097	59080213	53297393	59960233	58547731	54809736	55369358	59587229
c4331	1206867	959439.4	1103048	1124909	1275468	2321479	2131199	3932947	4233185	3224368	1185262	1308396	1096958	996514.5	993660.7	2311611	1773380	735345.9	3260333	2247837	1811820	757265.1	3575760	1416289	1232292	2751913	2600803	3502421	2842802	2482128	2014132	2941328	1478462	4112726	2483956	796702.4	852929.4	1058674	812013.8	1062239	1708984	2257599	710286	2671360	1155838	2272419	1574053	1343457	2161288	2752859	2365683	2072305	3769674	4983007	2149971	623119.3	687545.9	618867.3	675159.9	677761.7	3036519	2978096	3043963	2966379	2402168	2817728	2874760	3108377	2890080	2945774	3001223	2940045	2977098
c4332	2193564	3072371	3250895	3850334	3601509	999379.2	1694567	2173673	1633111	1490345	3868675	4220739	2626669	2587683	2840454	1173211	1469941	1474533	2241706	1769853	1395767	1107722	2418332	1294199	1786554	1573744	1661807	1558668	1649864	1562265	1629692	1680201	1798644	1901629	2231229	1849358	3838853	3058975	3421699	2224421	2485132	2550176	1821382	1944358	2005288	1672104	2243528	2080890	2766817	1520308	1668748	1974679	1736548	2271348	1958420	1604266	1610749	2046032	1949674	1837204	2516909	2562215	2540052	2403890	2411142	2433528	2565059	2339197	2465690	2356042	2484916	2499653	2375175
c4333	53370.98	42054.2	52639.19	49087.44	45896.8	3342699	3108224	4056688	3199933	2952087	48876.18	54781.73	38185.13	37395.81	36236.47	3345835	2795859	2542409	3572609	2898662	2479177	2713105	2449688	1921456	1853851	3330277	2807446	4257313	3090768	2627383	5255437	5670418	4288656	5485370	5294963	47983.83	54940.69	46997.09	55180.17	39544.56	4427272	4863652	3143290	5051368	3867956	4672505	4796769	4351398	4335673	3874458	5159012	5494331	5649240	5385393	5583590	45629.85	44151.64	43675.37	47950.6	42619.86	3439482	3309154	3410774	3330767	3298595	3306899	3332381	3272373	3199323	3366264	3304629	3375358	3338042
c4334	1813885	1501174	1421997	1263133	1410468	2387598	1716619	2256587	3612998	1855578	965068.5	2034256	1274083	1762062	2467132	2096523	1839483	2236699	1577886	2895218	2170009	1809891	2279257	1986845	1663888	1907957	1816089	2406312	1744129	2416385	1342681	2311200	2258888	2274610	2326327	1867519	2653965	1859159	968531.2	1466752	2470477	2346578	3467303	1537867	2486828	1970750	2529989	1831748	3576006	1873480	1983753	2443484	2262962	1965250	1880459	1759274	1827763	1610057	1295446	1899840	2029575	2450566	2262346	2554682	1890796	2257999	2216568	2298271	2431990	2424140	2388429	2310325	2287936
c4336	108217.1	125775	107709.2	112729.9	127605.7	2836832	4942972	1776959	3129268	616226.8	161674.2	116564.8	93285.68	93657.94	94810.12	4655296	3851079	3161417	4167545	2715673	1002209	1230845	697260.6	684740.2	783049.9	635972.9	741852.9	1148138	641019.9	495388.7	634963.2	743105.4	400129.3	720848.2	371518.5	281373.2	214658.1	92764.76	100593	92122.7	211300.8	427832.3	219203.9	640833.3	139699.8	343049.5	462255.2	209144.4	371213.7	610051.8	176631.1	270755.8	377427	125710.3	325646.3	90632.99	96138.56	101091.4	105847.3	89733.83	998570.6	1046078	1012027	1058440	699205.3	1036421	912946.6	986929.6	971056.4	965462.2	942744.8	997145.1	1057885
c4339	2717041	2232535	2944733	2817622	2256292	2139921	2913298	2559530	3261772	2773065	153198.5	170316.1	109867.2	120672	105332.4	890236.9	1114304	394014.5	1303035	1440974	79795.09	95444.25	209169.5	155119.5	216276.4	2502464	2574787	3133391	2660942	2616427	2454632	2570271	2459718	3672176	2676805	2458137	2052098	1579289	2022246	1811884	1650272	1293665	1413166	2027779	1659621	1501969	807630.3	294862.5	1035256	1086180	2838387	4376640	2625790	3130322	2507229	2921006	3174420	2773114	3372383	2614743	2316271	2252518	2261126	2229682	2373254	2265094	2354173	2323968	2290073	2317032	2317784	2349270	2315037
c434	2506882	2242776	4710801	11274915	2471957	3374596	8448845	6107540	5842332	2488175	5984991	1965728	3638329	1083579	472681.8	153114002	1731307	2241637	3859913	7812338	4502144	3938849	2898623	3933742	923972.9	16406436	5226558	2394189	7340089	963428.4	1177129	1712261	25244254	2261286	5617360	6839373	2159084	525298.5	8705976	10273701	3409439	1965511	1761934	2257673	10281796	2883779	3214030	5292964	14327837	2442006	5784203	1871986	3377520	1509557	7663625	3091820	3348264	1471631	3164121	3721267	27296122	28167607	26913802	28208229	25851303	26854164	27674305	27133517	25693480	28360473	25199086	26064976	27099922
c4341	5361969	5186659	4506783	5237306	5246728	5933458	6614238	1235928	6948883	5003311	4341571	6177408	2246072	6231344	4605218	1771594	6698074	5777391	1088705	5429722	5732869	4662250	3475652	2397341	2362478	4862307	1344358	961516.1	6059839	3329795	4606834	4471525	1344514	6637389	1003894	2004648	2691256	1539166	2455968	1086693	4880695	6420429	6327345	5912749	4753613	4898807	1284940	4369829	5320665	5862380	2535047	5081984	6254299	7356600	5404132	5841499	6730962	5498368	2450292	2930737	7404125	7556987	4895383	7837824	6900412	6287882	5416099	7096194	7463064	7359814	7480877	7732616	7636958
c4342	2400875	2007915	2167936	2278029	2114509	280079.8	237219.3	591260.4	516964.3	458226.2	2403648	2061346	1315771	1706918	1209805	208730	241084.2	331619.8	457952.1	208274.3	144730.2	222816.2	566742.5	133926.2	159640	401904.1	284994.4	455035.7	232445.2	138497.5	75306.82	236366.3	119521.6	183037.9	281072.7	212653.9	273478.6	316911.5	449200.5	349595.8	235608.5	79680.57	188662.9	270760.9	70771	111415.6	95492.24	137027.7	186166.1	289211.1	192929.2	275836.5	314152.7	429380.5	235655.4	284270.9	75992.54	122910.6	210069	139229.1	820351.9	752557.1	819782	783038.4	846358.4	826177	803197.8	808019.5	809248.6	809194.9	814349.3	845566.7	814483.9
c4343	3266999	3221145	3195351	3822236	3081810	3134266	3783541	3184191	3123428	3299849	3660279	2956868	3001196	3347598	3182265	3691349	2755366	3322609	3440937	3227900	3096695	3218096	3757602	2675176	2994288	2935365	2635593	3457897	3069637	2948379	3018196	3403418	3746357	3053097	3308108	2993190	3434850	3502021	3148547	2987823	2831723	3822352	3327730	3214124	3137186	3004161	3133817	2726513	3273065	2729975	2985232	2995777	3277853	3799908	3221293	2312815	2319869	2918507	3439982	2073114	4172437	4267424	4358378	4032436	4175320	4069689	4115242	4615843	4224441	4370462	4269368	4217159	4177077
c4344	3262690	3344944	3666109	3473920	3947008	3319636	3625410	3274924	3117408	3046481	3477734	3522890	3115383	3168882	2986659	3010514	3195326	3234945	3036790	3287322	3022098	3033056	3704274	3209590	2779895	3303959	3006066	3201877	2971758	2983791	3271020	3296431	2954107	3097403	3604692	3426988	3376236	3341572	3269484	3161899	2942538	3132195	3128981	3251690	3641790	3064326	3242150	3183870	3346295	3389071	3176693	3282500	3258648	3352735	3225576	3628404	3524819	3368151	4338147	3982930	4637593	4590213	4635422	4648159	4662300	4583056	4564360	4750499	4697357	4917688	4641423	4749168	4725432
c4345	3810456	2772715	3039465	2922693	2437215	1943541	2043283	2549883	2479539	1292782	3159143	2237039	2376165	1930451	2432882	2121254	1808624	1944677	2303059	1628916	804474.4	1224661	1888308	984014.4	1108300	2265143	2356000	2646752	2178865	2204338	1945804	2097837	1718056	2562457	2038198	1748940	1215021	1736437	1822145	1474984	1861259	2170587	1470630	2161373	2042682	1741877	1509432	1060972	1846299	1884616	2082409	2883518	2282593	2939016	2483652	1712428	1791847	1841905	2227523	2051722	2633162	2889185	2762709	2762821	2578619	2680838	2851273	2890287	2743206	2676609	2772300	2699713	2755129
c4346	1371040	2476300	3004005	2456430	3703503	2514112	3180849	9401725	3566677	2193134	2097359	987200.2	1099404	2391958	1118554	1854633	3595522	2887004	4983161	2400409	4464449	3147294	6776170	12750553	3649275	2907326	2282024	2430107	3298784	2002911	2003748	7857442	4149185	2096576	2443360	455039	496904.2	521326.9	661153.6	920172.7	1702275	6263148	5980099	2472862	4314066	2849630	2178632	4758506	6432619	12127572	4895503	2313997	2270427	4368929	2698620	1498052	1125238	1399191	1632321	1527265	3988530	4039269	4058625	4006688	3951726	4009041	3972232	4003561	3989873	4021265	4021029	4034561	4000502
c4347	9140377	7040837	8122430	10047036	10397568	5509913	5961260	3309218	6850250	6541725	8587630	7528495	7615438	5766755	6911098	4881204	4673555	6067779	5240623	3920306	2934688	4247853	5495714	2773190	2699011	3881095	4424577	6528365	4621422	3883428	1205777	1510033	1075258	1617487	1461177	184884.9	190118.7	166379.1	192890.7	203725.8	913392.8	1517090	1298655	1425412	1161170	1129698	1397299	501147.2	1092338	1590889	739013.4	1153339	970864.8	1459492	921020.1	208485.2	226067.6	181831.1	242899.2	226123.6	5299384	5393949	5261957	5288998	4831753	4587459	5406205	5308454	4690400	5014675	5309273	4976463	4865743
c4348	1039017	725645	940515.9	957723.3	1085473	711796.6	937565.6	1011036	1245296	1019340	1095563	865596.3	402742	393852	745328.7	1313349	697535.4	956558.9	1139697	1191566	2393429	1790076	4234761	1997841	1877195	1040123	800237	1464015	870930.4	701092.1	892724.4	903766.5	623040.8	1324764	1020226	165328.9	353082.6	174852	210395.7	224215	950605.9	1110707	1105176	1204889	1060003	2349428	2581325	2131283	2931493	2527933	958595.5	1285210	881153.2	1233815	977868.4	411601.7	407453	205482.2	471530.6	518775.6	2276163	2179932	2067610	2343471	1924346	2154604	2188348	2105485	2070862	2190341	2123918	2166519	2160585
c4349	17746560	15575050	15178522	15278009	17676192	17118577	16417960	11004745	15468207	15548181	16486552	18796857	18891782	15541331	15223166	16543094	17178004	18478736	17386685	18528753	16680095	10056284	17477499	17717601	15603358	16122264	14277039	16747390	10118405	12257812	10024153	17351454	17702020	16200437	15795002	15825812	18284865	16731641	15074761	16361269	9663802	17371586	19383181	17580326	15591470	15824246	17334883	15426890	15466213	10596165	15799300	17096364	8991950	16734592	10347873	16128840	14921206	20138769	10390472	11689499	16934868	13716693	17620336	16480987	16652935	17178522	16374427	17444407	17013846	16690329	17396674	16738105	17103747
c435	44735844	40250325	49613624	45044574	44646602	23212910	23549552	33501568	29498374	30995529	43787022	45720337	37416888	41774769	38167566	22158365	21677341	26540090	27313785	24907652	19393254	21437691	29488446	20496891	19597903	29587889	27717516	33771418	28958638	28073770	24463225	25908943	20816339	31070865	25923700	26613129	33805383	29740206	32952554	32835372	25477335	23910330	22444495	27576222	25137023	23438178	19371381	13736868	22761375	22052057	28388641	33915752	30400268	37170177	27262163	27753411	31289804	27895588	31385775	28179364	39782906	40059395	38739532	37636861	38803173	38832784	38617637	38922732	38789830	39020902	38522507	39205056	37935481
c4351	167707	130590.7	171355.5	154632.3	152927.5	645826.9	524343.1	2043173	1089095	1370419	150235.7	152502.8	100406.1	109185.1	120686.7	412446.3	361354	104957.5	557132.5	1282296	2322373	355238.1	1170250	1274785	1471983	2635368	3662811	927153.7	2815886	2543910	627877.9	912048.8	295845.2	1266624	645260.6	107628.9	118293.6	100349.6	116797.4	108632.6	283283.2	496805	187603.2	527835.1	210023.3	1743907	1826968	488263.2	1329061	1963755	898693.7	1560242	1039695	3068352	1240792	129108.3	133928.7	121234.7	149218.7	133521.1	929123.3	962014.4	973684.1	982376.5	865153.6	940799.9	959784.5	920842.7	933985.8	935939.6	927570.3	910069.5	943333
c4353	382068.1	374319	637780.4	335061.4	375618.6	1394451	886917.5	3749793	1269283	2322943	757435	371586.9	291099.8	385403.1	328439.2	643387.3	305326.3	331804.4	715852.1	1645115	1717616	512916.5	2754279	1422340	1580279	3419122	3450605	1865894	2923816	3668776	2492259	3498540	3437140	4111868	3187516	2662850	3781472	3017807	3443528	2345445	2470206	2615802	2829661	3159717	3139649	2790401	2547899	1680933	3483433	3641856	4663804	4419898	5360979	5220302	3932471	2229166	2591794	2804898	3810129	3328559	2633506	2597126	2585310	2753552	2534321	2571117	2307327	2653377	2561978	2725993	2688954	2654296	2681494
c4358	424080.6	353065.9	357837.1	208846.3	454122.5	2127393	2259260	1616579	1907726	2011810	391131.4	449660.6	336486.8	222425.1	224471.7	2211902	1837604	1723958	1923139	2049251	1501616	1717692	2066845	1415473	1607768	2192330	2253220	3495338	1725996	1927645	2324289	2159047	1793967	2451619	2200743	686066.4	839827.1	570069.1	861579.8	628140.1	2387265	1816933	1976450	2457796	1817692	1806728	2543997	1673254	1771959	1550724	2266192	3873089	2440168	2398820	2860519	806602.7	811371.5	753343.7	827232.2	738331.6	2495822	2475324	2515274	2506104	2515153	2539389	2519532	2534154	2588809	2519872	2525693	2572769	2551652
c4359	6195131	4736990	4401857	3752717	4903957	6351149	6650204	7902644	5687101	5382441	4067961	5786713	3400103	4890703	4214497	5041246	5276686	4181148	7519007	6315530	6704306	5633713	7875818	5896720	4905548	4567214	6240025	5970413	7242985	6047171	4014426	6221668	6434870	6594136	7655428	5930209	5603643	4823740	6031561	5708611	6336034	6676060	4686888	7529834	6678787	7218883	5735514	3790046	4624062	7506455	7733972	7925066	7497402	7328872	5789516	5855255	5527650	5323192	7054752	6613548	7674150	8004607	8100283	6979180	8175448	8037957	7878317	8123400	7764678	7433653	7918220	7778646	7917307
c436	41734.04	40528.74	41433.77	41426.66	39025.17	49260.29	45461.3	45834.04	44709.65	44713.75	40090.36	46706.1	43261.14	39209.78	40501.54	46968.8	48306.97	45479.46	46692.22	50050.77	115313146	119273948	151305194	104213703	106772964	67812805	68182603	40882398	62979242	57932256	49873.58	50314.1	47105.33	44470.78	46021.23	43243.82	50663.69	44888.74	45063.07	40371.75	47877.77	51410.23	54106.36	58321.37	49464.23	97791990	109472880	134363590	120210031	124905751	71717213	77098456	58169149	69602252	59317421	50077.98	51219.65	49285.36	42667.51	42384.04	54530351	54755073	54891829	46040303	56986965	55763983	54160896	54446880	54458384	54245126	53802300	51714055	55219083
