"Compounds.ID"	"B1"	"B2"	"B3"	"B4"	"B5"	"BD1"	"BD2"	"BD3"	"BD4"	"BD5"	"BF1"	"BF2"	"BF3"	"BF4"	"BF5"	"BFD1"	"BFD2"	"BFD3"	"BFD4"	"BFD5"	"BFK1"	"BFK2"	"BFK3"	"BFK4"	"BFK5"	"BK1"	"BK2"	"BK3"	"BK4"	"BK5"	"D1"	"D2"	"D3"	"D4"	"D5"	"F1"	"F2"	"F3"	"F4"	"F5"	"FD1"	"FD2"	"FD3"	"FD4"	"FD5"	"FK1"	"FK2"	"FK3"	"FK4"	"FK5"	"K1"	"K2"	"K3"	"K4"	"K5"	"M1"	"M2"	"M3"	"M4"	"M5"	"QC1"	"QC10"	"QC11"	"QC12"	"QC13"	"QC2"	"QC3"	"QC4"	"QC5"	"QC6"	"QC7"	"QC8"	"QC9"
"c523"	139216562	96425726	103006120	149126310	112003304	37053598	47028612	28249371	45237617	38246486	109895237	125015511	41842551	101819461	100775281	44366168	45977778	59976808	44721977	44432651	41381940	60047990	65524505	35875921	34668397	36817095	33070365	81143035	34882736	37174410	21266474	22207175	19681902	24580587	22585672	8888003	10770742	8545332	8536774	14314867	22720436	14997551	21161744	24446640	22537782	25074125	28918363	30099588	25918707	27229158	20846097	28871437	25725843	28363583	22458047	20085497	20397592	19704718	24877410	22121865	55906461	56090840	55382802	52905674	57956890	56486344	55828615	55591555	55903083	54603501	56094089	55793871	55849957
"c525"	18208871	11820206	20117591	22939080	16067533	30407043	32380647	29939427	36252286	33013488	12357327	12843829	6821632	10520699	10537170	25180394	22386698	24120548	28668357	30280045	27323823	24424922	35728718	18035389	21943346	27784916	27732924	39242189	29076080	32405526	30620056	32438868	27565613	33497823	35805805	5721909	5789514	4301884	7626905	7428791	27862694	23042134	19544174	37366941	31518396	33549591	33024195	21829185	29909141	23498015	24938201	39737208	36806821	34013922	41544366	30115953	40350806	24588268	51712250	31916787	31440735	32055111	32180613	30989478	31564122	31595388	31504795	30978423	31256247	31467641	30876585	30814269	31707136
"c528"	32991420	28486911	32096346	23369782	32075012	47711320	51413197	43038319	51542506	51627119	40069867	4115213	17701846	26084558	21753552	67806705	53145507	66557849	100992936	39110043	18350015	21522337	60567220	73926712	19172741	16328344	41030033	38623128	95648427	41631723	37591408	33341742	54044785	57200246	32308160	15841687	15808454	20338247	17849364	16809197	55283028	37212865	48776221	13521729	45656995	37673720	23226825	77228506	12183820	105246028	50116796	42105802	14864648	54960457	91364279	21217981	21536199	19868789	31057722	20962806	49043398	51337516	43241678	46599838	53803336	45731089	48928684	47618833	54643144	47383277	50772826	59106972	48253462
"c529"	338608999	200721230	269722763	384753275	369440487	163593999	197367271	200458315	222898409	207058394	202751243	226765611	126937642	158644849	185012694	164967604	161200529	157516016	196032832	168050402	141037992	136567586	222655230	130843435	134366945	184507271	174129579	232211156	192820184	173446998	124629400	143273180	104504355	183963757	140110663	8185021	15467909	11004683	17122296	13219299	92878763	110316664	29409399	119494621	101106847	123487716	118253083	79958764	129989857	133107498	130890194	169913423	151215472	188742791	141929538	54416235	53268365	52087287	63881092	54436004	196402455	194509770	193450042	192601434	189598089	193568931	193739738	193710994	194235078	194232211	194616487	193236319	194344540
"c53"	609855637	432138438	500930617	750555244	579957767	320135751	385356395	302507535	362313135	406855113	558585489	439859154	130096438	333601438	307094001	296758051	285997672	280368599	306592306	331199608	176224858	275602698	534322090	237430039	209341352	419436765	409612486	403722424	335743371	393425329	181528608	222605481	173500173	260756652	214580126	198679015	188990335	153772897	227678205	191812386	239415733	193491232	182198543	261468505	209159432	229203676	238632084	249503771	313841731	275709764	222163775	273572639	252027716	292412145	246516173	173253061	172536159	180527285	199188935	188610356	384179244	384817034	388779406	368779383	375030445	390697358	380975711	382856204	383438217	378403180	382190791	379662380	386317296
"c530"	28344791	22161213	27861742	25988336	25473249	24332295	27472734	24332389	27161901	27262154	26368129	32438213	24471022	23875898	23736027	25609592	22730058	25377982	27012664	24749676	25376046	25688555	31020624	22492920	22455882	24704161	24523945	30177926	24436863	23966518	24692803	27618185	22484053	27416117	25062918	30297924	29043574	26223846	27700183	26018569	24805998	26683782	25804252	27153659	25394723	23640634	25688850	23573873	24701418	23453063	25416824	29979997	29034898	29424098	24737879	25378269	25376711	24673806	24533708	24045824	34227078	32623063	34369551	32875865	32869367	34043272	33432083	33825010	33237245	33610784	33242972	33535227	33304789
"c531"	28104613	24777860	31420347	33768608	30411100	17767362	21409821	23376953	24057392	19492501	36700602	30269941	20831832	27150086	25784543	20131649	19356561	18232830	23697168	19123926	19075990	19285301	33705743	15459672	16544434	19222589	18990465	25113205	18578634	16774020	17984830	20192555	18487612	25919720	21553842	17936108	20478297	19299952	22543395	23846374	19921946	22628358	21560740	26089136	23551363	20660328	21813988	17746142	22561676	20758704	18406779	24134120	22690703	28097355	21427348	17529441	17611258	15608567	23011573	19800891	28770491	28716557	28625544	28555780	27657886	28522097	28476811	29031009	28604917	28574379	28536406	28609467	28738932
"c532"	605566.2	632431.4	443295.3	633491.9	481911.5	4119575	3709268	8875027	5216103	6431456	2348902	2246841	661675.3	1590298	1239908	4447884	4393996	3228796	5000241	5725848	4526911	2870875	7854643	5610713	5876498	6639601	5393225	4139062	8341447	6349987	28914984	35522866	29853946	41279693	36805932	13325753	14698287	11087227	16905054	16185299	26813207	28020475	24190270	34286688	28787708	25942768	22759925	17091634	27688961	27472826	32905297	40556329	40449926	43195417	37923603	32794468	31608525	30815991	36446819	35172084	20139304	20614036	20576574	20250711	19879434	20382733	19573146	20055385	20606119	20366722	20828684	20457476	20040905
"c533"	35845957	34329783	42387011	38914805	37227024	20217775	21122521	30745498	24518042	24534686	39384148	34794244	21106646	38668412	31243117	18659117	18255195	20376360	23208642	21217970	19333375	19696295	28908066	20285098	15266545	23291903	18884736	27397664	20479712	19124313	25958201	27386667	21876720	27859274	28497113	18816563	20840516	19820998	22847942	20051375	20824312	25245072	24978506	26856900	25928082	24402701	24959335	22138149	27995499	25732902	25115113	31803846	34679956	32081643	25472455	24864319	25350972	25506173	35083168	25082126	35502640	36230487	37309098	34336426	35858407	35451496	35922161	35832596	38439346	35946991	35934852	35786043	36074085
"c534"	91674025	77945623	97892805	95935636	88490417	85895823	93529772	95022503	95019779	84522017	93854905	87322258	65666825	79900983	79969885	90603727	83880441	85645559	95581069	96896464	83922058	85773241	113114353	81226347	87618058	84460390	76494637	105051477	86592788	81330843	88174511	90027331	87480893	108561716	86462829	67643762	62670273	48810396	68395912	43998913	78304867	97986550	87384030	97544715	94616898	83714166	90437459	73933626	90192718	89082262	88566538	106644885	104259689	109882899	75206676	83520515	83754418	86522553	102600099	93063742	117150217	117589918	119700295	117863529	117088396	116623781	116439921	117683135	117188645	116730270	117107093	103458457	117526523
"c535"	4705144	4947917	2673328	4510891	4689343	16786424	16653098	31700634	24027602	24569099	10238250	7825084	2331705	7146780	5954208	18706509	15950263	15954343	22193543	22367137	23913942	20179438	42465716	26854134	24268379	24177121	20697572	20367836	27854218	24487340	57368018	70749995	48838081	71592409	69202924	17702622	18101601	15246815	23396440	26981833	50127988	52891255	48633137	68387972	59769116	58004490	53792957	43769785	63295604	65031086	60273183	77466865	74486406	84703298	67426041	58695818	61003397	53514678	68936076	63874613	50151145	49763285	49191661	54365688	27999013	50240613	49782046	49535786	49703935	49866293	50190998	50232951	50237300
"c536"	82406873	71546816	95012853	83598620	74706791	65719647	77988081	76166823	82405823	82033692	93176682	95461515	77562215	73446617	72423254	93184270	81362403	75234356	87920551	75566430	76053285	76187218	97447633	71410237	70221161	78865015	66335669	97480782	73795445	70265037	71838418	96529920	68505399	86493241	73009738	93251041	94745225	92438831	97751333	95457843	73371612	85869294	82210104	99673912	77629213	73450171	79935914	76160447	73436304	86020750	82118183	97654844	94846797	90843524	82894522	81950694	73645715	79963665	79395272	77836091	103642569	104061217	104683717	101443291	99260661	105219453	102744026	103112186	103918211	103931251	102987280	103562792	103466428
"c537"	29158559	30593742	30221517	29042257	29295136	18953725	18714808	26414841	21984780	18980520	21658699	18481504	10719136	18020509	17817862	16589811	15459285	14285754	17415104	17008433	14886390	15773078	23511398	13770077	13309623	21262633	17409078	25347084	19500182	16881482	21665193	27375087	21823292	30034252	27415096	5466352	6649920	4497165	8435111	7706811	20176045	18462091	17101485	23766464	22261213	18711588	19212527	19474441	21429890	19970091	23719918	30373667	28065242	31322890	25702606	26432956	27512781	24798907	33024076	28950342	27558068	27460144	27028055	27686492	26061292	27355146	26920135	27450690	27409989	27215899	27352268	27424218	27506303
"c538"	121926950	125804967	145173370	150631992	143501580	45241044	51602415	57988203	50767393	47579284	161647910	139006481	100925880	131382136	111058367	47641442	44239775	47460447	55763216	46046965	49361524	48355747	64952451	54427015	36010274	46194603	41016983	54376725	43556598	37915871	39574768	54947523	44001902	42166288	50124174	47659135	51627921	60853297	54723497	75779321	40179942	54220709	59181074	54356697	54889168	46375005	45502445	44442906	52374675	59975837	43260514	54217976	54175856	55132466	46597477	40133729	41724857	33615471	47056321	40412846	89921227	88339461	86419825	87688618	86787420	88977970	88565863	88382898	88442005	88600115	89075792	88592601	89562282
"c539"	61803841	42105343	53491133	64022432	59644665	31065711	40986441	11872358	36883099	28304786	46719366	50136866	33946461	36296877	39743043	34117360	37958927	43233048	45669477	30531814	17063359	38210900	30661475	19434516	17697370	22083706	23192690	40819285	25304093	22038092	1768903	2107106	366668.9	2871485	1533297	1341802	1653223	937362	1511311	2206741	2661431	2246641	2433089	2923300	2496606	3139846	3533846	4658431	3986852	3302479	1827624	3007588	3016473	4208931	3156791	1027853	1269486	288204.1	456632.6	1032293	26153051	26130512	26643672	25334806	26377121	26408925	26948478	26854291	26346023	26256825	26370319	26667118	26555600
"c54"	480222679	458698674	567315352	577710775	565115386	311964896	312968061	489740344	439363334	385856855	434562153	232019737	188709400	364695390	340895394	193740831	209845677	198741763	293789760	263382155	148904368	118885233	283228205	164626640	171655119	351853771	328361570	336024803	377169641	355921131	373110829	413009733	392646210	511241655	485371503	76406439	83980033	51755447	111964872	79135570	297170321	315558901	226048494	365094722	365237560	312467119	248175788	154400058	349241601	324901480	449139927	421079534	421819819	598207750	493077998	571734017	582901026	584683359	714098767	677250551	425892617	431163396	423812122	422745717	425587301	423472087	430038059	422943920	427860445	428590153	429015330	429080595	435638620
"c540"	43560135	41553636	45509244	44879443	41014696	21088640	21785056	24618283	23617449	20360603	45361067	48219730	33857792	38578487	37426716	22624879	20489363	22987346	24695965	22125599	21919313	22134615	30033281	18915318	17922068	22842879	20632969	25616351	19381389	19598206	19885506	24012470	19255782	23727103	22782961	24234219	25965048	26542285	25597538	28234397	20989784	23159209	24458713	24418429	22951459	21918810	21968568	21623628	21182817	22837279	21924313	25330893	25545672	24995575	22649149	20997600	20193130	17487109	24198122	20457728	36821178	35304769	36385719	36571043	35366664	36611748	36233294	36389564	36574608	36269314	36191438	36536650	36434667
"c541"	44174304	48199803	47313068	49244611	42384612	28634038	27610498	32319215	31011334	28552907	52653184	52009690	49487638	49154470	45922614	31934331	28407696	30374330	31593311	29257773	26935930	29392433	5025232	26297189	22783637	28318971	25724136	28646409	25837085	26036890	27693610	32542286	27605685	26240532	31195238	44073530	47089666	49389671	43993038	45825798	30718736	35647702	35356554	34438754	34051650	28639045	28501353	30045139	32255254	30426759	28499985	33868302	32538447	30705713	31026409	3438024	33170391	10060067	35090851	4368493	39861554	40073868	39955892	40201475	38813529	39654264	39398548	39843511	39736682	39787345	40049881	38869361	40059807
"c542"	226753534	157567368	199165461	200866972	186923411	38906040	42088427	2426930	6120758	5481651	160844178	204875479	151676791	109048986	136770259	43516570	47134342	96462062	14074487	11322376	5001847	54097029	13322635	5398988	2244531	13620897	4502974	55349946	3597264	4639770	1909374	2203946	1921608	2397607	1866987	1625292	1429449	1490709	1776578	1602766	1845212	1800329	1643674	2049200	1869357	1766890	1607263	3026296	1929835	1764673	2091005	2412761	2228538	2151383	2069071	1902060	1801924	1912496	2165429	2050345	54797977	54615735	54017083	53631513	54042832	55019042	54859729	54466089	54460085	55277404	54756059	54515111	54467549
"c543"	31369176	5640637	40325189	38589617	37845063	22951395	23750770	44572292	40302117	33624425	33025810	37007058	18269285	27254540	23660197	20822012	18567893	14655702	33378793	28111820	22331794	11830788	27731380	20563418	19602651	26836914	29851828	27351219	32206499	27782413	19237533	27620699	17790257	36647858	24823708	2106763	1800203	1538286	2551351	1830853	15797735	23712314	14425662	23265147	15379112	25527508	25005962	16661939	28035250	29839603	19956746	30463718	25047495	36056916	22476216	3348932	4941136	2861235	4298165	3320062	30789735	30728505	30014246	29585356	30703749	30850267	30703834	30304157	30878990	30425173	30667146	30467464	30728373
"c544"	195528633	213339733	200712860	194403057	200491802	107907018	102639940	103295066	96326312	110912687	213165480	269858974	21012197	228604258	216524167	127714774	134079152	144618095	118093802	120072663	111806844	139396848	125323496	108907336	107428826	100287157	97451042	109392544	90327413	95683960	94807834	103863496	112380133	96212399	101476597	199566928	223629101	201641319	190231313	203420453	114553029	118375754	150693489	120073895	108320365	100281148	118134623	137965174	102528438	100322259	106098034	107480351	109280788	112197943	96496097	107321738	114386798	99192546	114905290	106925450	127718297	132007522	139679496	138066889	144856306	128215672	129272739	125285189	29478775	127758711	126168488	127323766	130644888
"c545"	95728197	89173268	104944691	113391549	109345172	36081526	40118831	50675883	40872771	39567602	94277261	74771292	54601913	80254498	75923715	34526544	31840618	32816571	40244322	33944811	38682160	38974808	51103910	40879442	28486302	34903322	35502554	45923187	34538710	32344839	29114422	40448123	31676995	39578009	40784988	19701450	23555425	21605754	25040936	27966642	31140605	37255013	35133191	39390678	37095682	37316135	39233994	33434763	42285214	41490730	33836771	44850762	41950143	48365504	38153519	37396410	41115971	30500545	41423554	37902163	59856064	59578747	58601018	56056855	60288005	60076297	59445032	59402656	59297063	59597578	59010183	60271806	59323406
"c546"	18093043	18317388	20905053	23561848	21984659	8778356	9134930	10984246	10515121	9134796	25111496	20949841	13398339	20056023	16487649	9048445	7854607	8387756	9540090	8564929	6873442	7047554	9877311	8111568	5255415	8448109	7640505	10300330	6595597	7714596	9386139	10407826	7929234	8126119	9991178	8138945	9096420	9169216	9151555	9542746	7992727	10998392	9452243	9287233	8881554	7855124	7723426	6383403	8902638	10778319	7830090	10436405	9982339	11300101	9195127	7697283	8241276	6506917	9337691	8030583	15594226	15579896	15499311	15413724	15334948	15557259	12412960	15208546	15161498	15173207	15430045	15661479	15635105
"c547"	23219151	23569566	23710198	23409887	22087573	21038460	21701618	26425233	24773735	28673297	25613642	21330776	13112975	20050073	21281467	19378244	17987124	17885378	24018231	21742820	20537804	17725372	28987623	23785518	20109207	25754280	24714441	27294009	26711404	22613944	25920593	29968923	24953227	31515471	27286417	9683502	8435470	6691123	11134660	9570974	22297743	22796832	19199333	26382454	24102212	24352037	24513740	20314798	25271603	26432086	27720019	36600532	31851929	32967443	27974144	25875626	24965009	27887945	31499335	26532730	31311106	29472836	30977747	30891754	29711295	30014838	30295628	30441484	30611248	30331912	31032104	30941124	31188470
"c548"	2369544	14991746	11225045	6617017	21041776	3107982	4212559	25101592	3732760	325641.8	11984929	2677501	9619605	14649156	3640959	1708378	9585881	6538698	11866195	2088477	11586395	8262263	17087384	47821395	7827176	3632226	2529419	203501.8	4507946	450707.3	1340097	26997605	9231805	806156.2	1068844	718939.7	1064610	2254695	553021	2765277	379092.7	22296908	19707763	1053366	9763031	2571684	944135.4	13523801	16532009	38495243	12048061	142473.7	1002898	7593482	230556.2	2416631	482257.9	4552877	2006545	3251878	11357952	11153026	11225685	10751412	11151632	11263107	11165261	11368488	11253828	11225286	11266150	11304074	11173186
"c549"	29368896	55318216	63254642	62145052	60198183	21436804	24471373	77451890	49530820	57561749	66317551	36900898	50324738	53250402	52218918	22003413	20518572	29238947	38532187	30324844	19385829	28329689	47930060	25256539	27068338	52024329	53671453	77807292	61078503	58219007	25862848	28254576	26252156	59895572	35587602	49265904	52426480	47076744	54474338	49643528	33166442	24986440	22602263	48047337	31278154	37581725	22543541	16401194	36962605	34694592	52493181	68646547	67917904	95035731	65816251	43413420	42829302	41146160	52292210	47358896	66503433	65980096	66364289	64742045	63357967	66472869	66247614	63305070	66127761	65442770	64974178	66163449	66344238
"c55"	662682699	518107218	705129027	788310403	776788227	308674745	402889452	167539658	352487397	324309727	585180033	638035344	413666311	509004626	521187813	353412044	391456570	485043792	379206954	325545267	259671099	390950606	455131361	283748445	212968987	283461544	301633722	468891568	274611439	319988533	67750068	86327612	66539663	83028014	70195485	8183733	9632822	6214585	8668691	8819291	61014834	77402043	75108672	69276411	63023014	50940919	58403921	39480790	63895337	70692711	64745307	74521062	64672997	83583058	55642717	14537954	12500294	15949008	18383642	15972833	355768212	351692660	346121045	350956721	340760047	356676916	352909847	348669466	352696122	352325471	352361154	350776179	350673739
"c550"	4729821	4139778	5567346	4189689	4813335	51383878	49388160	71238276	57699172	59020996	3730691	3788056	2410527	2752777	3159699	54454597	47436592	36151211	60262002	56386270	61660770	51880131	80835291	54203254	54398620	57484823	55322446	58548502	44719670	51296093	41913943	66941088	43536345	73088077	62732412	1477775	1830124	1293270	2211707	1957259	54500502	36309833	41896971	65120599	48684824	62252430	71449351	59470653	70994892	63660498	60884813	69143895	70034369	75293444	60960597	3551711	4864065	3259941	5120370	4270644	50434118	50591848	50501998	49459924	49243717	51249656	49482291	50030548	51398915	50293476	50223453	50719762	50757291
"c551"	17527435	15585371	18830273	19523621	19885992	22032669	23429947	17148921	21466845	17907340	21750809	23100562	20274862	17502836	16894550	28523416	24175928	25977061	24551156	24467996	32856674	28949025	34826838	23514519	22226017	18372067	17228274	20057475	18311050	15525420	20786999	21559389	20591346	18861646	20848358	26009147	29744004	27145012	27150049	26210926	23779623	26882393	27967948	25724287	25523365	24571710	30248759	35632700	24916317	26783485	18035545	21191921	19482483	19185292	16677957	14607088	13544030	13877496	17894496	10988926	30576962	31604003	30468946	30736460	30901959	31482912	31360316	32333106	31094211	32209050	31357003	31359872	31212829
"c552"	23088320	24108259	30225026	54273150	28121211	16678988	16955796	25056555	27404510	19683085	34234392	21870389	20326180	32446852	24879452	17805272	18843894	18076454	30352539	19021300	18756466	21908224	45316885	18260826	15880253	18808071	19059753	21433149	20646950	20066257	16751795	23385872	16863327	26720506	19968632	22370914	20656722	3718882	22876208	24451765	22799201	20122827	19225412	33114505	36642727	20877967	17355437	17861990	21985436	20842159	19663521	25348852	20806213	27262694	2837394	18554296	18829246	21641141	26641037	21143908	30806525	31725110	32884512	30659789	29719131	28126969	31077033	31514924	31381262	30681027	30465587	30048962	30819578
"c553"	40259225	35901237	47317469	43657705	42339761	43145068	47006536	44482253	47136790	44802635	43056704	43815259	41050129	40851980	40797018	44787482	42440577	40980804	48957765	45425308	33113213	30936292	46600115	35995361	30355263	38177722	34497986	48145607	39006074	37440097	34614051	48664871	41106945	44548613	43744396	30455505	30571734	29791923	31182339	34441367	38596230	51339039	47050067	47199297	47533257	36822395	33999511	33624236	38897338	40090909	37083339	43845255	46018890	43714895	39124995	36126367	34889855	30968742	42931230	34421805	53672057	54518864	53798042	52850206	51769027	53332751	54015363	53288161	53824777	53096100	53105904	56599614	53372899
"c555"	31850881	25776722	35020440	40122468	33991482	29952793	29283717	50715143	51191951	44824496	31003527	33683257	28707252	28503051	29128299	30003811	32351145	30682741	34974356	37906840	42116457	28357131	53544898	31406039	38831012	50415692	38217460	38351191	38236934	57317810	35545754	38375224	26730043	50085979	36279334	28333260	31527237	24692509	31555890	29086804	33661815	47689701	27803786	45233892	33616912	39579559	39306422	26947804	47589251	62613385	33247397	41685790	41183312	60693110	37889110	9054738	25051772	25020262	34059461	29120610	44864107	45241320	44866756	41904932	44811951	43387610	45194468	44966627	44215577	45431113	44264401	43198116	48028642
"c556"	7694038	10164527	13241146	6773984	6049180	7390066	6022300	7558982	8420764	6709318	17851722	14393013	8234594	11078250	7433402	6565844	6064224	5243023	6206620	6861798	6700747	5240831	8791130	5017047	5252279	6589838	5905345	7059700	6557903	6383937	7368825	9224303	7465431	15264426	8526287	31313818	33016256	29912900	25286971	14531725	8939725	8333300	7760623	10071393	8783195	7920380	7994104	7059440	8850476	8435746	9274970	9958138	8952152	10736135	9950535	34731419	41425845	36411971	50577194	45873328	15894626	16125789	15958700	16028240	15371278	16251973	16073239	16111419	16042958	15844865	16045893	15768165	15937415
"c557"	59905533	46951174	56156365	56529115	55387426	47259974	48240890	40045039	39436544	36810902	52160551	56360243	38781995	43482967	42368419	37984402	39846603	41744850	40614130	35673911	29870813	34888245	44867918	29632017	25638767	44002319	34761107	60697657	32171979	31132677	49278256	46933939	45646564	45119307	46649004	28342223	29808486	24402433	30752592	29127418	39805653	41878118	42867955	48644357	44618898	33548242	35900068	32495148	39997287	36148085	41708043	56372001	60867755	56049915	48337901	46587226	51203015	51882269	61017900	49635313	55712170	57161955	56985253	52867812	54128295	56780204	56445636	56438936	55670909	55465778	55934797	55623032	57020819
"c558"	23560045	26975150	34046332	18350025	18232277	10065351	9904926	20805440	19751444	20312201	39068017	37806808	27044154	27982582	23577344	9160682	10625780	18495530	16212824	14285606	10815848	17770243	20683838	11487416	10125439	15276412	12863938	29555764	16385540	16707097	16504888	18746443	18976832	40692548	26264031	48844881	54865892	48482508	45617384	34293433	24431067	17363521	18744348	33030544	26444460	21348123	17676060	19379453	24084729	21355631	22088568	30420371	33751085	33299752	30782023	48951609	55052599	63882418	70089689	63631987	36788175	36464772	36084198	36067711	35149200	36570422	36228596	36597221	36953897	36514206	36714518	36033069	36513925
"c559"	31895111	25563834	33839957	32892417	29976603	18033164	19785766	36256756	27244010	29477936	27482023	25915321	15442609	23288549	23071226	15835860	15480623	14505495	25615498	19037364	22638394	19576826	32906633	20884038	18669905	25272632	26834544	34836272	26789568	24609205	19463485	22547403	20280821	33073824	25241419	7844428	9229066	6060590	11602304	9860450	21799279	15727471	15442631	23231929	19423134	25126107	23603312	21421970	27307190	26705171	28451580	35569946	36139306	43975759	33006306	32739195	31886530	27232612	42361126	32626652	34119865	34934786	33695513	34175096	33372304	34232810	34157296	33791543	34037679	34489894	34066031	33411740	33581862
"c56"	327732664	273459806	379333256	329093111	294217787	303149840	314663422	348316042	357166653	344296263	253662916	215206893	115142008	222812860	211454188	264665066	305109533	236770754	301709671	303129011	257270912	233082030	343487106	228033314	252761872	309794493	320903814	366969405	335545423	306055204	299573377	332590639	342064341	418400853	374564969	94283123	90110882	85459082	120882500	100696245	287550991	282048873	264992496	355244566	288247739	303623420	298580294	213305442	323474498	334881159	374589585	386813472	384504038	401957715	374788256	328673356	315171763	329431125	376935490	364632650	405575394	420596306	403160200	405315706	414623766	421953268	401882884	408972743	404802109	419033891	408285915	402695614	421975079
"c560"	21663650	18962092	23071611	24892211	22139662	19049091	22245182	24930631	23067450	20854485	25495132	18698903	13842089	17813167	16129706	17586876	16880088	20785839	20207718	19301625	17774253	14074332	25948516	14744958	15921533	20741038	20229074	25784300	19476851	19817873	20105860	22641579	19756753	25570084	24219241	5704710	6345002	3739284	8077367	7036819	20191850	18985989	15174738	21248087	18842402	20695717	17682208	13721757	19249897	18107339	22007801	28304002	24829036	28236792	21650641	20510385	20482258	19415127	26801200	20832340	27677489	28770649	28164031	27825842	28051222	28517064	28573798	30153360	29307497	28659409	28306584	28917207	28541206
"c561"	118158891	107467204	124974668	120069635	111817941	146684054	50896448	137975226	143663954	131710308	114160867	122713114	82409710	90467953	87429859	136946270	124899327	48225004	52999101	42193424	52287497	52375776	70498544	54344901	53612806	53407740	49659095	67277131	37759145	52272015	128172887	58262754	54165638	156658012	50133087	70396734	32046878	65092105	83333064	73621951	59216001	61409642	151779653	58517038	141062333	68151073	86391225	70879154	62820283	66947493	47802167	146301814	140176525	143128552	132291970	42062377	107559830	37446671	48830337	120305606	152008087	152591284	149367909	143754024	154886865	152293496	153283224	150254158	150206246	152160226	150277650	152050034	152024044
"c562"	32545.95	267501	21112.79	12233	12149.75	105326.6	104425.3	91474.22	12547.16	93733.33	11319.87	14857.32	71539.1	32778.93	110661.2	11898.84	19345.35	18994.49	12005.07	57154.42	82722595	53716523	67438963	48147672	59093162	97928411	93023218	83875930	68450540	58977904	12252.3	23745.14	11608.15	59254.88	50751.15	18099.07	11149.32	14968.63	10901.43	10574.02	57095.4	30045.85	64056.65	21520.58	72134.95	73755960	88635064	58528371	59597186	76655350	48017877	116820881	97234518	87519905	79456078	55093.36	56505.4	11120.66	20587.31	75432.92	31989998	32717766	32056072	32272886	32415698	32827047	25462727	32594215	32561658	32722065	32720627	33135040	32877817
"c563"	34851166	33161944	33487678	840085.1	7921363	35109132	29551192	14210605	11498952	13003523	2298429	5686094	36271576	16748999	23679514	30765625	29442242	31504114	39310880	28268864	30824223	35755466	2114371	24728607	28293361	31412369	31697843	35737534	19691305	22128052	30499301	28709050	32899440	957829.6	3305664	38432439	72908918	32605237	801476.7	8091757	10324797	32664658	36052453	12725447	11772163	18602822	30745784	31198233	1264412	19453840	32821642	32230417	38444932	1644202	9550860	27864581	27663101	28405611	2617006	964520	26075228	26826604	28254360	27929363	28055644	26809434	25272591	28201449	27321549	29355444	27866683	28573695	30572215
"c565"	32008849	29514409	32194246	27740237	27618964	30401738	30075638	28579148	31732359	30842995	27705556	34846047	27480618	32614565	29413751	33741146	29322718	31491846	32917528	29374883	29318561	29223002	34965892	27342041	27702679	30743242	31517031	36788199	29860024	30463815	29451315	33100042	28896883	31731144	29217540	31660068	34081506	32104503	29889946	28640287	28096024	32395641	29927971	31135844	28638042	30097307	31378755	29746006	27343238	28468512	30900709	37630310	36291336	32750555	30340771	30018220	31284434	28406281	28092518	27428255	40800995	39859377	40742272	40540810	39612263	40983358	40355539	40748673	40895961	40663842	40630526	41166741	40590561
"c566"	51905485	46991700	56156652	59000838	51813522	38043945	40586639	63077065	52704310	56346657	54190303	53119458	31532428	43743580	40803959	34868711	33715780	33700051	52264241	40803041	44765953	41485213	68346656	41741295	40286455	46986632	43028682	56672065	46628818	44327636	40653762	48539630	40595192	57575734	51033625	19681575	20859461	15545833	26297098	28332248	39472944	35265954	33157473	48507598	40328612	48720638	46359560	43113959	52844955	50045719	46905529	61804866	57450490	64480614	53304774	56828091	51008756	45190254	64271636	56486015	67579133	65974192	64290998	64610730	64541442	65169738	66264332	65500086	66516313	65548644	65976167	66031967	65965423
"c567"	36589719	30230419	39067881	37713839	36875989	36009968	37314729	34056366	37009708	34759414	37279908	35664919	25500294	27566212	28942236	37538241	33147098	32904657	37091397	33895335	26699415	25741090	38063863	23871454	25186954	34006982	30676100	39402176	31406544	26991609	34116614	41205759	33900443	38732635	37702320	16122988	19892917	14527284	19435367	16975851	32877331	36959703	33078189	38756853	34652726	26576403	30571815	26237044	32037655	32124766	32437823	42313526	38417354	38792214	34300942	26674433	25623270	26806795	33177803	27112236	42608118	42055348	42379621	41304808	41164557	41537300	41889666	42175065	42097434	42038946	41691238	41938742	42142820
"c568"	138473.7	328772.7	40006.34	38110.06	348280.9	24600717	24601881	28456901	22865093	24789095	373977.9	37148.9	30242.21	393005.2	309033.5	22985802	22734078	19593905	25925254	21390899	16038162	18835086	20850718	11475625	14402864	26113563	21699539	37102405	23443948	18501790	36570979	32672641	28381762	44076327	37066323	568815.4	564234	384219.6	493709	380856.5	24123126	32131910	25090732	37208086	25097412	31627132	32370816	29158690	31876664	27596786	39272243	41618007	44081541	44226315	40887358	529515.5	472790.7	599345.4	670431.5	639015.6	25245194	24850345	24976859	25028218	23907073	24541408	23618065	23195053	24167437	24766894	25159572	24729836	24493134
